Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,Cpu_brand,CPU_vel,GPU,first_size,first_type,second_size,second_type,Touchscreen,Ips,X_res,Y_res,ppi,os,Company_name_encoded,TypeName_name_encoded,Cpu_brand_name_encoded,GPU_name_encoded,first_type_name_encoded,second_type_name_encoded,os_name_encoded
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8,256 SSD,Intel HD Graphics 630,Windows 10,2.31,29600,Intel Core i7,2.9,Intel,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,7,3,26,2,3,2,2
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8,1000 HDD,Nvidia GeForce 940MX,Linux,2.3,12400,Intel Core i3,2.4,Nvidia,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Others/No OS/Linux,2,3,24,3,1,2,1
Dell,Gaming,17.3,IPS Panel 2560x1440,Intel Core i7 7820HK 2.9GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,58100,Intel Core i7,2.9,Nvidia,256,SSD,1000,HDD,0,1,2560,1440,169.78089942830815,Windows,4,1,26,3,3,0,2
Dell,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,24000,Intel Core i7,2.8,Nvidia,128,SSD,1000,HDD,0,1,1920,1080,141.21199808219862,Windows,4,1,26,3,3,0,2
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256 SSD +  2000 HDD,AMD Radeon 530,Windows 10,2.02,23700,Intel Core i7,1.8,AMD,256,SSD,2000,HDD,0,0,1920,1080,141.21199808219862,Windows,4,3,26,0,3,0,2
Dell,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,256 SSD,Intel HD Graphics 620,Linux,1.6,22800,Intel Core i7,2.8,Intel,256,SSD,0,None,0,0,1920,1080,157.3505121487356,Others/No OS/Linux,4,4,26,2,3,2,1
HP,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,3.35,41500,Intel Core i7,2.8,Nvidia,256,SSD,1000,HDD,0,0,1920,1080,127.33567457123111,Windows,7,1,26,3,3,0,2
Mediacom,2 in 1 Convertible,11.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32 SSD,Intel HD Graphics 500,Windows 10,1.16,6200,Other Intel Processor,1.1,Intel,32,SSD,0,None,1,1,1920,1080,189.90579052433606,Windows,12,0,27,2,3,2,2
Samsung,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16 Flash Storage,Intel HD Graphics 400,Chrome OS,1.15,5500,Other Intel Processor,1.6,Intel,16,Flash,0,None,0,0,1366,768,135.0942111925629,Others/No OS/Linux,15,2,27,2,0,2,1
Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.4,20900,Intel Core i7,2.7,Intel,256,SSD,0,None,0,1,1920,1080,165.6321180513006,Windows,10,3,26,2,3,2,2
Lenovo,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4,128 SSD,Intel HD Graphics 620,Windows 10,1.7,12400,Intel Core i3,2.7,Intel,128,SSD,0,None,0,1,1920,1080,157.3505121487356,Windows,10,3,24,2,3,2,2
Lenovo,Workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7600U 2.8GHz,16,512 SSD,Nvidia GeForce 940MX,Windows 10,2.3,50800,Intel Core i7,2.8,Nvidia,512,SSD,0,None,0,1,3840,2160,282.42399616439724,Windows,10,5,26,3,3,2,2
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,16,512 SSD,Nvidia Quadro M2200M,Windows 10,2.5,50800,Intel Core i7,2.9,Nvidia,512,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,10,3,26,3,3,2,2
Asus,Gaming,17.3,Full HD 1920x1080,AMD Ryzen 1600 3.2GHz,8,256 SSD +  1000 HDD,AMD Radeon RX 580,Windows 10,3.2,35200,AMD Ryzen 1600,3.2,AMD,256,SSD,1000,HDD,0,0,1920,1080,127.33567457123111,Windows,2,1,22,0,3,0,2
HP,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,0 HDD,Intel HD Graphics 400,Windows 10,2.1,7200,Other Intel Processor,1.6,Intel,0,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,7,3,27,2,1,2,2
Google,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i7 7Y75 1.3GHz,16,512 SSD,Intel HD Graphics 615,Chrome OS,1.1,45600,Intel Core i7,1.3,Intel,512,SSD,0,None,1,0,2400,1600,234.50740003017813,Others/No OS/Linux,6,4,26,2,3,2,1
Lenovo,Ultrabook,14.0,2560x1440,Intel Core i7 7500U 2.7GHz,24,512 SSD,Intel HD Graphics 620,Windows 10,1.32,49400,Intel Core i7,2.7,Intel,512,SSD,0,None,0,0,2560,1440,209.8006828649808,Windows,10,4,26,2,3,2,2
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256 SSD,Intel HD Graphics 620,Linux,2.0,11600,Intel Core i5,2.5,Intel,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Others/No OS/Linux,2,3,25,2,3,2,1
Lenovo,Notebook,17.3,1600x900,AMD A6-Series 9220 2.5GHz,8,1000 HDD,AMD Radeon R4,Windows 10,2.8,10700,AMD A6-Series 9220,2.5,AMD,1000,HDD,0,None,0,0,1600,900,106.11306214269258,Windows,10,3,7,0,1,2,2
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,256 SSD,AMD Radeon 530,Windows 10,2.2,15500,Intel Core i5,1.6,AMD,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,4,3,25,0,3,2,2
Lenovo,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.36,29600,Intel Core i5,2.5,Intel,256,SSD,0,None,0,1,1920,1080,176.23257360658386,Windows,10,4,25,2,3,2,2
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Pentium Quad Core N4200 1.1GHz,4,128 SSD,Intel HD Graphics 505,Windows 10,2.2,7200,Other Intel Processor,1.1,Intel,128,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,10,3,27,2,3,2,2
HP,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,22800,Intel Core i7,2.8,Nvidia,128,SSD,1000,HDD,0,1,1920,1080,141.21199808219862,Windows,7,1,26,3,3,0,2
Dell,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8,256 SSD,Nvidia GeForce 930MX,Windows 10,1.64,24400,Intel Core i5,2.8,Nvidia,256,SSD,0,None,0,0,1920,1080,157.3505121487356,Windows,4,3,25,3,3,2,2
Acer,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,0 HDD,Intel HD Graphics 620,Linux,2.4,9100,Intel Core i5,2.5,Intel,0,HDD,0,None,0,0,1366,768,100.45466986113651,Others/No OS/Linux,0,3,25,2,1,2,1
Dell,Workstation,15.6,Full HD 1920x1080,Intel Xeon E3-1505M V6 3GHz,8,64 Flash Storage +  1000 HDD,Nvidia Quadro M620,Windows 10,2.23,41400,Other Intel Processor,3.0,Nvidia,64,Flash,1000,HDD,0,0,1920,1080,141.21199808219862,Windows,4,5,27,3,0,0,2
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256 SSD,Nvidia GeForce GTX 1050,Windows 10,2.2,21300,Intel Core i5,2.5,Nvidia,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,11,1,25,3,3,2,2
Microsoft,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core i7 7660U 2.5GHz,16,512 SSD,Intel Iris Plus Graphics 640,Windows 10 S,1.25,53700,Intel Core i7,2.5,Intel,512,SSD,0,None,1,0,2256,1504,200.84255993695703,Windows,13,4,26,2,3,2,2
HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128 SSD,Intel HD Graphics 620,Windows 10,1.91,12200,Intel Core i5,2.5,Intel,128,SSD,0,None,0,0,1366,768,100.45466986113651,Windows,7,3,25,2,3,2,2
Dell,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16,256 SSD,Nvidia Quadro M620,Windows 10,2.17,41000,Intel Core i7,2.7,Nvidia,256,SSD,0,None,0,1,1920,1080,141.21199808219862,Windows,4,5,26,3,3,2,2
HP,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8,512 SSD,Intel HD Graphics 620,Windows 10,2.31,31800,Intel Core i7,2.9,Intel,512,SSD,0,None,0,1,1920,1080,141.21199808219862,Windows,7,5,26,2,3,2,2
Lenovo,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.65,27900,Intel Core i5,2.5,Intel,256,SSD,0,None,0,0,1920,1080,157.3505121487356,Windows,10,3,25,2,3,2,2
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128 SSD +  1000 HDD,AMD Radeon 530,Windows 10,2.36,20300,Intel Core i7,1.8,AMD,128,SSD,1000,HDD,0,0,1920,1080,141.21199808219862,Windows,4,3,26,0,3,0,2
Dell,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,0 HDD,Intel HD Graphics 405,Windows 10,1.47,9900,Other Intel Processor,1.6,Intel,0,HDD,0,None,1,0,1366,768,135.0942111925629,Windows,4,0,27,2,1,2,2
Dell,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.7GHz,8,1000 HDD,Nvidia GeForce GTX 1060,Windows 10,4.42,42500,Intel Core i7,2.7,Nvidia,1000,HDD,0,None,0,1,1920,1080,127.33567457123111,Windows,4,3,26,3,1,2,2
Microsoft,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core M m3-7Y30 2.2GHz,4,128 SSD,Intel HD Graphics 615,Windows 10 S,1.252,20500,Other Intel Processor,2.2,Intel,128,SSD,0,None,1,0,2256,1504,200.84255993695703,Windows,13,4,27,2,3,2,2
Microsoft,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core i7 7660U 2.5GHz,8,256 SSD,Intel Iris Plus Graphics 640,Windows 10 S,1.25,37300,Intel Core i7,2.5,Intel,256,SSD,0,None,1,0,2256,1504,200.84255993695703,Windows,13,4,26,2,3,2,2
HP,Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,2.5,13200,Intel Core i3,2.0,Intel,256,SSD,0,None,0,0,1600,900,106.11306214269258,Windows,7,3,24,2,3,2,2
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1000 HDD,Nvidia GeForce 940MX,Windows 10,2.23,11300,Intel Core i3,2.0,Nvidia,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,0,3,24,3,1,2,2
Acer,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,128 SSD,Intel HD Graphics 400,Windows 10,1.4,9000,Other Intel Processor,1.6,Intel,128,SSD,0,None,0,0,1366,768,135.0942111925629,Windows,0,2,27,2,3,2,2
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1000 HDD,Intel HD Graphics 620,Windows 10,2.37,15500,Intel Core i5,2.5,Intel,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,2,3,25,2,1,2,2
Lenovo,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512 SSD,AMD Radeon R7 M460,No OS,1.5,16600,Intel Core i7,2.7,AMD,512,SSD,0,None,0,1,1920,1080,157.3505121487356,Others/No OS/Linux,10,3,26,0,3,2,1
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8,256 SSD,Nvidia Quadro M2200M,Windows 10,2.67,43400,Intel Core i7,2.9,Nvidia,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,10,3,26,3,3,2,2
Asus,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,0 HDD,Intel HD Graphics 500,Windows 10,2.0,6300,Other Intel Processor,1.1,Intel,0,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,2,3,27,2,1,2,2
Acer,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,0 HDD,Nvidia GeForce GTX 940MX,Windows 10,2.2,9700,Intel Core i3,2.0,Nvidia,0,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,0,3,24,3,1,2,2
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,2000 HDD,AMD Radeon 530,Windows 10,2.02,15700,Intel Core i5,1.6,AMD,2000,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,4,3,25,0,1,2,2
HP,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1000 HDD,Nvidia GeForce GTX 1060,Windows 10,3.78,35300,Intel Core i7,2.8,Nvidia,1000,HDD,0,None,0,1,1920,1080,127.33567457123111,Windows,7,1,26,3,1,2,2
Lenovo,Ultrabook,14.0,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,12,256 SSD,Intel HD Graphics 520,Windows 10,1.4,38600,Intel Core i7,2.6,Intel,256,SSD,0,None,0,1,2560,1440,209.8006828649808,Windows,10,4,26,2,3,2,2
HP,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,8,512 SSD,Intel UHD Graphics 620,Windows 10,1.29,41500,Intel Core i7,1.8,Intel,512,SSD,0,None,1,1,3840,2160,331.2642361026012,Windows,7,0,26,2,3,2,2
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,0 HDD,AMD FirePro W4190M ,Windows 10,1.9,23900,Intel Core i5,2.5,AMD,0,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,7,3,25,0,1,2,2
Google,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i5 7Y57 1.2GHz,8,128 SSD,Intel HD Graphics 615,Chrome OS,1.1,26400,Intel Core i5,1.2,Intel,128,SSD,0,None,1,0,2400,1600,234.50740003017813,Others/No OS/Linux,6,4,25,2,3,2,1
Dell,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256 SSD,Intel UHD Graphics 620,Windows 10,1.42,38200,Intel Core i5,1.6,Intel,256,SSD,0,None,1,0,1920,1080,165.6321180513006,Windows,4,4,25,2,3,2,2
Asus,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,12,128 SSD +  1000 HDD,Intel HD Graphics 530,Windows 10,2.06,26900,Intel Core i7,2.6,Intel,128,SSD,1000,HDD,0,1,3840,2160,282.42399616439724,Windows,2,3,26,2,3,0,2
Dell,Notebook,14.0,1366x768,Intel Core i3 6100U 2.3GHz,8,128 SSD,Intel HD Graphics 520,Windows 10,1.79,15300,Intel Core i3,2.3,Intel,128,SSD,0,None,0,0,1366,768,111.93520355955211,Windows,4,3,24,2,3,2,2
Dell,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256 SSD,Nvidia Quadro M1200,Windows 10,1.78,50000,Intel Core i7,2.8,Nvidia,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,4,5,26,3,3,2,2
Lenovo,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1 SSD,Intel HD Graphics 620,Windows 10,1.7,28300,Intel Core i5,2.5,Intel,1,SSD,0,None,0,0,1920,1080,157.3505121487356,Windows,10,3,25,2,3,2,2
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1000 HDD,AMD Radeon 520,Windows 10,2.2,14000,Intel Core i5,1.6,AMD,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,4,3,25,0,1,2,2
Toshiba,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.05,34700,Intel Core i5,2.5,Intel,256,SSD,0,None,0,1,1920,1080,165.6321180513006,Windows,16,3,25,2,3,2,2
Dell,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,512 SSD,Nvidia GeForce 940MX,Windows 10,2.16,26200,Intel Core i7,1.8,Nvidia,512,SSD,0,None,0,1,1920,1080,141.21199808219862,Windows,4,3,26,3,3,2,2
Dell,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,1000 HDD,Intel HD Graphics 620,Windows 10,2.18,12100,Intel Core i3,2.4,Intel,1000,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,4,3,24,2,1,2,2
HP,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,128 SSD,Intel UHD Graphics 620,Windows 10,1.49,15000,Intel Core i5,1.6,Intel,128,SSD,0,None,0,1,1920,1080,165.6321180513006,Windows,7,3,25,2,3,2,2
Chuwi,Notebook,15.6,Full HD 1920x1080,Intel Atom x5-Z8350 1.44GHz,4,64 Flash Storage,Intel HD Graphics,Windows 10,1.89,5100,Other Intel Processor,1.44,Intel,64,Flash,0,None,0,0,1920,1080,141.21199808219862,Windows,3,3,27,2,0,2,2
Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,128 SSD,Intel HD Graphics 520,Windows 10,2.3,11700,Intel Core i3,2.0,Intel,128,SSD,0,None,0,0,1366,768,100.45466986113651,Windows,10,3,24,2,3,2,2
Lenovo,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256 SSD,Intel UHD Graphics 620,Windows 10,1.75,21700,Intel Core i5,1.6,Intel,256,SSD,0,None,0,1,1920,1080,157.3505121487356,Windows,10,3,25,2,3,2,2
Dell,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16,512 SSD,Nvidia Quadro M620,Windows 10,2.17,48500,Intel Core i7,2.7,Nvidia,512,SSD,0,None,0,1,1920,1080,141.21199808219862,Windows,4,5,26,3,3,2,2
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512 SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,39400,Intel Core i7,2.8,Nvidia,512,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,4,3,26,3,3,2,2
Lenovo,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,512 SSD,Intel HD Graphics 620,Windows 10,1.36,37300,Intel Core i7,2.7,Intel,512,SSD,0,None,0,1,1920,1080,176.23257360658386,Windows,10,4,26,2,3,2,2
Asus,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,512 SSD,Intel HD Graphics 620,Windows 10,0.91,40500,Intel Core i7,2.7,Intel,512,SSD,0,None,0,0,1920,1080,176.23257360658386,Windows,2,4,26,2,3,2,2
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Nvidia GeForce 940MX,Windows 10,2.3,21000,Intel Core i5,2.5,Nvidia,256,SSD,0,None,0,1,1920,1080,141.21199808219862,Windows,10,3,25,3,3,2,2
Toshiba,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,32,512 SSD,Intel HD Graphics 620,Windows 10,1.05,58100,Intel Core i7,2.7,Intel,512,SSD,0,None,1,0,1920,1080,165.6321180513006,Windows,16,4,26,2,3,2,2
Asus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,1.99,28000,Intel Core i7,2.8,Nvidia,128,SSD,1000,HDD,0,0,1920,1080,141.21199808219862,Windows,2,1,26,3,3,0,2
Acer,Notebook,15.6,1366x768,AMD A10-Series 9620P 2.5GHz,8,1000 HDD,AMD Radeon RX 540,Windows 10,2.2,12000,AMD A10-Series 9620P,2.5,AMD,1000,HDD,0,None,0,0,1366,768,100.45466986113651,Windows,0,3,1,0,1,2,2
Asus,Gaming,17.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6700HQ 2.6GHz,24,256 SSD +  1000 HDD,Nvidia GeForce GTX 965M,Windows 10,4.33,26300,Intel Core i7,2.6,Nvidia,256,SSD,1000,HDD,1,1,1920,1080,127.33567457123111,Windows,2,1,26,3,3,0,2
Lenovo,Ultrabook,12.5,IPS Panel 1366x768,Intel Core i5 6200U 2.3GHz,8,1 SSD,Intel HD Graphics 520,Windows 10,1.3,22800,Intel Core i5,2.3,Intel,1,SSD,0,None,0,1,1366,768,125.36742798669837,Windows,10,4,25,2,3,2,2
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256 SSD,Intel UHD Graphics 620,Windows 10,2.17,18600,Intel Core i7,1.8,Intel,256,SSD,0,None,0,0,1920,1080,141.21199808219862,Windows,10,3,26,2,3,2,2
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,1000 SSD,Intel HD Graphics 620,Windows 10,1.48,36300,Intel Core i7,2.8,Intel,1000,SSD,0,None,0,0,1920,1080,157.3505121487356,Windows,7,3,26,2,3,2,2
Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.4,19700,Intel Core i3,2.4,Intel,256,SSD,0,None,0,1,1920,1080,165.6321180513006,Windows,10,3,24,2,3,2,2
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,2.3,18900,Intel Core i5,2.5,Intel,256,SSD,0,None,0,1,1920,1080,141.21199808219862,Windows,10,3,25,2,3,2,2
Asus,Netbook,11.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,64 Flash Storage,Intel HD Graphics 500,Windows 10 S,1.2,7000,Other Intel Processor,1.1,Intel,64,Flash,0,None,0,0,1366,768,135.0942111925629,Windows,2,2,27,2,0,2,2
HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,256 SSD,AMD Radeon 520,Windows 10,1.91,12800,Intel Core i5,2.5,AMD,256,SSD,0,None,0,0,1366,768,100.45466986113651,Windows,7,3,25,0,3,2,2
Lenovo,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256 SSD,Intel UHD Graphics 620,Windows 10,1.4,33200,Intel Core i5,1.6,Intel,256,SSD,0,None,1,1,1920,1080,158.48253022174808,Windows,10,0,25,2,3,2,2
Lenovo,Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,0 HDD,Intel HD Graphics 500,Windows 10,2.1,6200,Other Intel Processor,1.1,Intel,0,HDD,0,None,0,0,1366,768,111.93520355955211,Windows,10,3,27,2,1,2,2
Lenovo,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16 SSD,Intel HD Graphics 400,Chrome OS,1.25,5500,Other Intel Processor,1.6,Intel,16,SSD,0,None,0,0,1366,768,135.0942111925629,Others/No OS/Linux,10,2,27,2,3,2,1
Lenovo,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.44,19700,Intel Core i5,2.5,Intel,256,SSD,0,None,0,0,1920,1080,165.6321180513006,Windows,10,3,25,2,3,2,2
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD +  1000 HDD,Intel HD Graphics 620,Windows 10,2.0,25400,Intel Core i7,2.7,Intel,256,SSD,1000,HDD,0,0,1920,1080,141.21199808219862,Windows,2,3,26,2,3,0,2
Acer,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,1000 HDD,Nvidia GeForce MX150,Windows 10,2.2,12700,Intel Core i5,1.6,Nvidia,1000,HDD,0,None,0,1,1920,1080,141.21199808219862,Windows,0,3,25,3,1,2,2
HP,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512 SSD,Intel HD Graphics 620,Windows 10,1.34,27400,Intel Core i7,2.7,Intel,512,SSD,0,None,0,1,1920,1080,165.6321180513006,Windows,7,4,26,2,3,2,2
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,No OS,2.4,23800,Intel Core i7,2.8,Nvidia,256,SSD,1000,HDD,0,1,1920,1080,141.21199808219862,Others/No OS/Linux,10,1,26,3,3,0,1
Dell,Ultrabook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,128 SSD,Intel HD Graphics 620,Windows 10,1.29,18600,Intel Core i5,2.5,Intel,128,SSD,0,None,1,1,1920,1080,165.6321180513006,Windows,4,4,25,2,3,2,2
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4,0 HDD,Nvidia GeForce 940MX,Windows 10,2.2,13200,Intel Core i7,2.7,Nvidia,0,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,0,3,26,3,1,2,2
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1000 HDD,Intel HD Graphics 620,Windows 10,2.18,17300,Intel Core i5,2.5,Intel,1000,HDD,0,None,0,0,1920,1080,141.21199808219862,Windows,4,3,25,2,1,2,2
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256 SSD +  2000 HDD,AMD Radeon 530,Windows 10,2.2,25300,Intel Core i7,1.8,AMD,256,SSD,2000,HDD,0,0,1920,1080,141.21199808219862,Windows,4,3,26,0,3,0,2
Xiaomi,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256 SSD,Nvidia GeForce MX150,No OS,1.95,29000,Intel Core i7,1.8,Nvidia,256,SSD,0,None,0,1,1920,1080,141.21199808219862,Others/No OS/Linux,18,3,26,3,3,2,1
Asus,Netbook,11.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,2,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.1,5000,Other Intel Processor,1.1,Intel,32,Flash,0,None,0,0,1366,768,135.0942111925629,Windows,2,2,27,2,0,2,2
